observableId	preequilibrationConditionId	simulationConditionId	simulatedData	time	observableParameters	noiseParameters	observableTransformation
Bacnorm		model1_data1	0.0681099685	1315			lin
Bacnorm		model1_data1	0.0700276947	1320			lin
Bacnorm		model1_data1	0.0719924648	1325			lin
Bacnorm		model1_data1	0.0740050393	1330			lin
Bacnorm		model1_data1	0.0760661688	1335			lin
Bacnorm		model1_data1	0.0781765916	1340			lin
Bacnorm		model1_data1	0.080337033	1345			lin
Bacnorm		model1_data1	0.0825482032	1350			lin
Bacnorm		model1_data1	0.0848107955	1355			lin
Bacnorm		model1_data1	0.0871254846	1360			lin
Bacnorm		model1_data1	0.0894929247	1365			lin
Bacnorm		model1_data1	0.0919137478	1370			lin
Bacnorm		model1_data1	0.0943885614	1375			lin
Bacnorm		model1_data1	0.0969179468	1380			lin
Bacnorm		model1_data1	0.0995024569	1385			lin
Bacnorm		model1_data1	0.1021426139	1390			lin
Bacnorm		model1_data1	0.1048389078	1395			lin
Bacnorm		model1_data1	0.1075917936	1400			lin
Bacnorm		model1_data1	0.1104016893	1405			lin
Bacnorm		model1_data1	0.1132689738	1410			lin
Bacnorm		model1_data1	0.1161939848	1415			lin
Bacnorm		model1_data1	0.1191770162	1420			lin
Bacnorm		model1_data1	0.1222183161	1425			lin
Bacnorm		model1_data1	0.1253180847	1430			lin
Bacnorm		model1_data1	0.1284764717	1435			lin
Bacnorm		model1_data1	0.1316935748	1440			lin
Bacnorm		model1_data1	0.1349694367	1445			lin
Bacnorm		model1_data1	0.1383040437	1450			lin
Bacnorm		model1_data1	0.1416973233	1455			lin
Bacnorm		model1_data1	0.1451491424	1460			lin
Bacnorm		model1_data1	0.1486593051	1465			lin
Bacnorm		model1_data1	0.1522275514	1470			lin
Bacnorm		model1_data1	0.1558535548	1475			lin
Bacnorm		model1_data1	0.1595369213	1480			lin
Bacnorm		model1_data1	0.1632771876	1485			lin
Bacnorm		model1_data1	0.1670738194	1490			lin
Bacnorm		model1_data1	0.170926211	1495			lin
Bacnorm		model1_data1	0.1748336832	1500			lin
Bacnorm		model1_data1	0.1787954834	1505			lin
Bacnorm		model1_data1	0.1828107838	1510			lin
Bacnorm		model1_data1	0.1868786817	1515			lin
Bacnorm		model1_data1	0.1909981985	1520			lin
Bacnorm		model1_data1	0.1951682799	1525			lin
Bacnorm		model1_data1	0.1993877956	1530			lin
Bacnorm		model1_data1	0.2036555398	1535			lin
Bacnorm		model1_data1	0.2079702314	1540			lin
Bacnorm		model1_data1	0.2123305149	1545			lin
Bacnorm		model1_data1	0.2167349611	1550			lin
Bacnorm		model1_data1	0.2211820681	1555			lin
Bacnorm		model1_data1	0.2256702631	1560			lin
Bacnorm		model1_data1	0.2301979038	1565			lin
Bacnorm		model1_data1	0.2347632799	1570			lin
Bacnorm		model1_data1	0.2393646156	1575			lin
Bacnorm		model1_data1	0.2440000719	1580			lin
Bacnorm		model1_data1	0.2486677487	1585			lin
Bacnorm		model1_data1	0.253365688	1590			lin
Bacnorm		model1_data1	0.2580918767	1595			lin
Bacnorm		model1_data1	0.2628442495	1600			lin
Bacnorm		model1_data1	0.267620693	1605			lin
Bacnorm		model1_data1	0.2724190484	1610			lin
Bacnorm		model1_data1	0.2772371158	1615			lin
Bacnorm		model1_data1	0.2820726578	1620			lin
Bacnorm		model1_data1	0.286923404	1625			lin
Bacnorm		model1_data1	0.2917870544	1630			lin
Bacnorm		model1_data1	0.2966612845	1635			lin
Bacnorm		model1_data1	0.3015437492	1640			lin
Bacnorm		model1_data1	0.3064320876	1645			lin
Bacnorm		model1_data1	0.3113239272	1650			lin
Bacnorm		model1_data1	0.3162168887	1655			lin
Bacnorm		model1_data1	0.3211085909	1660			lin
Bacnorm		model1_data1	0.3259966547	1665			lin
Bacnorm		model1_data1	0.3308787082	1670			lin
Bacnorm		model1_data1	0.3357523913	1675			lin
Bacnorm		model1_data1	0.34061536	1680			lin
Bacnorm		model1_data1	0.3454652909	1685			lin
Bacnorm		model1_data1	0.3502998859	1690			lin
Bacnorm		model1_data1	0.3551168762	1695			lin
Bacnorm		model1_data1	0.3599140265	1700			lin
Bacnorm		model1_data1	0.364689139	1705			lin
Bacnorm		model1_data1	0.3694400578	1710			lin
Bacnorm		model1_data1	0.3741646718	1715			lin
Bacnorm		model1_data1	0.3788609189	1720			lin
Bacnorm		model1_data1	0.3835267889	1725			lin
Bacnorm		model1_data1	0.3881603272	1730			lin
Bacnorm		model1_data1	0.3927596372	1735			lin
Bacnorm		model1_data1	0.3973228832	1740			lin
Bacnorm		model1_data1	0.4018482933	1745			lin
Bacnorm		model1_data1	0.4063341612	1750			lin
Bacnorm		model1_data1	0.4107788485	1755			lin
Bacnorm		model1_data1	0.4151807862	1760			lin
Bacnorm		model1_data1	0.4195384768	1765			lin
Bacnorm		model1_data1	0.4238504954	1770			lin
Bacnorm		model1_data1	0.4281154906	1775			lin
Bacnorm		model1_data1	0.4323321857	1780			lin
Bacnorm		model1_data1	0.4364993792	1785			lin
Bacnorm		model1_data1	0.4406159452	1790			lin
Bacnorm		model1_data1	0.4446808338	1795			lin
Bacnorm		model1_data1	0.4486930708	1800			lin
Bacnorm		model1_data1	0.4526517578	1805			lin
Bacnorm		model1_data1	0.4565560714	1810			lin
Bacnorm		model1_data1	0.4604052631	1815			lin
Bacnorm		model1_data1	0.4641986583	1820			lin
Bacnorm		model1_data1	0.467935655	1825			lin
Bacnorm		model1_data1	0.4716157235	1830			lin
Bacnorm		model1_data1	0.4752384042	1835			lin
Bacnorm		model1_data1	0.4788033072	1840			lin
Bacnorm		model1_data1	0.4823101099	1845			lin
Bacnorm		model1_data1	0.4857585558	1850			lin
Bacnorm		model1_data1	0.489148453	1855			lin
Bacnorm		model1_data1	0.4924796718	1860			lin
Bacnorm		model1_data1	0.4957521431	1865			lin
Bacnorm		model1_data1	0.4989658565	1870			lin
Bacnorm		model1_data1	0.5021208581	1875			lin
Bacnorm		model1_data1	0.5052172485	1880			lin
Bacnorm		model1_data1	0.5082551805	1885			lin
Bacnorm		model1_data1	0.5112348569	1890			lin
Bacnorm		model1_data1	0.5141565288	1895			lin
Bacnorm		model1_data1	0.5170204925	1900			lin
Bacnorm		model1_data1	0.5198270881	1905			lin
Bacnorm		model1_data1	0.5225766968	1910			lin
Bacnorm		model1_data1	0.525269739	1915			lin
Bacnorm		model1_data1	0.5279066717	1920			lin
Bacnorm		model1_data1	0.5304879867	1925			lin
Bacnorm		model1_data1	0.5330142081	1930			lin
Bacnorm		model1_data1	0.5354858905	1935			lin
Bacnorm		model1_data1	0.5379036168	1940			lin
Bacnorm		model1_data1	0.5402679959	1945			lin
Bacnorm		model1_data1	0.5425796612	1950			lin
Bacnorm		model1_data1	0.544839268	1955			lin
Bacnorm		model1_data1	0.5470474923	1960			lin
Bacnorm		model1_data1	0.5492050283	1965			lin
Bacnorm		model1_data1	0.5513125872	1970			lin
Bacnorm		model1_data1	0.5533708949	1975			lin
Bacnorm		model1_data1	0.5553806908	1980			lin
Bacnorm		model1_data1	0.5573427258	1985			lin
Bacnorm		model1_data1	0.5592577611	1990			lin
Bacnorm		model1_data1	0.5611265664	1995			lin
Bacnorm		model1_data1	0.5629499186	2000			lin
Bacnorm		model1_data1	0.5647286005	2005			lin
Bacnorm		model1_data1	0.5664633996	2010			lin
Bacnorm		model1_data1	0.5681551063	2015			lin
Bacnorm		model1_data1	0.5698045135	2020			lin
Bacnorm		model1_data1	0.5714124149	2025			lin
Bacnorm		model1_data1	0.5729796043	2030			lin
Bacnorm		model1_data1	0.5745068743	2035			lin
Bacnorm		model1_data1	0.5759950156	2040			lin
Bacnorm		model1_data1	0.5774448159	2045			lin
Bacnorm		model1_data1	0.5788570594	2050			lin
Bacnorm		model1_data1	0.5802325256	2055			lin
Bacnorm		model1_data1	0.5815719891	2060			lin
Bacnorm		model1_data1	0.5828762182	2065			lin
Bacnorm		model1_data1	0.5841459752	2070			lin
Bacnorm		model1_data1	0.5853820149	2075			lin
Bacnorm		model1_data1	0.5865850846	2080			lin
Bacnorm		model1_data1	0.5877559238	2085			lin
Bacnorm		model1_data1	0.588895263	2090			lin
Bacnorm		model1_data1	0.5900038242	2095			lin
Bacnorm		model1_data1	0.5910823197	2100			lin
Bacnorm		model1_data1	0.5921314523	2105			lin
Bacnorm		model1_data1	0.5931519151	2110			lin
Bacnorm		model1_data1	0.5941443906	2115			lin
Bacnorm		model1_data1	0.5951095512	2120			lin
Bacnorm		model1_data1	0.5960480584	2125			lin
Bacnorm		model1_data1	0.5969605632	2130			lin
Bacnorm		model1_data1	0.5978477053	2135			lin
Bacnorm		model1_data1	0.5987101136	2140			lin
Bacnorm		model1_data1	0.5995484057	2145			lin
Bacnorm		model1_data1	0.6003631881	2150			lin
Bacnorm		model1_data1	0.6011550558	2155			lin
Bacnorm		model1_data1	0.6019245927	2160			lin
Bacnorm		model1_data1	0.6026723713	2165			lin
Bacnorm		model1_data1	0.6033989527	2170			lin
Bacnorm		model1_data1	0.6041048867	2175			lin
Bacnorm		model1_data1	0.6047907119	2180			lin
Bacnorm		model1_data1	0.6054569557	2185			lin
Bacnorm		model1_data1	0.6061041341	2190			lin
Bacnorm		model1_data1	0.6067327524	2195			lin
Bacnorm		model1_data1	0.6073433046	2200			lin
Bacnorm		model1_data1	0.6079362738	2205			lin
Bacnorm		model1_data1	0.6085121326	2210			lin
Bacnorm		model1_data1	0.6090713424	2215			lin
Bacnorm		model1_data1	0.6096143546	2220			lin
Bacnorm		model1_data1	0.6101416097	2225			lin
Bacnorm		model1_data1	0.6106535382	2230			lin
Bacnorm		model1_data1	0.6111505602	2235			lin
Bacnorm		model1_data1	0.611633086	2240			lin
Bacnorm		model1_data1	0.6121015158	2245			lin
Bacnorm		model1_data1	0.6125562402	2250			lin
Bacnorm		model1_data1	0.6129976403	2255			lin
Bacnorm		model1_data1	0.6134260877	2260			lin
Bacnorm		model1_data1	0.6138419447	2265			lin
Bacnorm		model1_data1	0.6142455646	2270			lin
Bacnorm		model1_data1	0.6146372918	2275			lin
Bacnorm		model1_data1	0.6150174618	2280			lin
Bacnorm		model1_data1	0.6153864017	2285			lin
Bacnorm		model1_data1	0.6157444302	2290			lin
Bacnorm		model1_data1	0.6160918574	2295			lin
Bacnorm		model1_data1	0.6164289856	2300			lin
Bacnorm		model1_data1	0.6167561093	2305			lin
Bacnorm		model1_data1	0.6170735149	2310			lin
Bacnorm		model1_data1	0.6173814814	2315			lin
Bacnorm		model1_data1	0.6176802804	2320			lin
Bacnorm		model1_data1	0.6179701761	2325			lin
Bacnorm		model1_data1	0.6182514257	2330			lin
Bacnorm		model1_data1	0.6185242795	2335			lin
Bacnorm		model1_data1	0.6187889809	2340			lin
Bacnorm		model1_data1	0.6190457667	2345			lin
Bacnorm		model1_data1	0.6192948672	2350			lin
Bacnorm		model1_data1	0.6195365066	2355			lin
Bacnorm		model1_data1	0.6197709025	2360			lin
Bacnorm		model1_data1	0.6199982669	2365			lin
Bacnorm		model1_data1	0.6202188056	2370			lin
Bacnorm		model1_data1	0.620432719	2375			lin
Bacnorm		model1_data1	0.6206402016	2380			lin
Bacnorm		model1_data1	0.6208414426	2385			lin
Bacnorm		model1_data1	0.6210366259	2390			lin
Bacnorm		model1_data1	0.6212259301	2395			lin
Bacnorm		model1_data1	0.6214095288	2400			lin
Bacnorm		model1_data1	0.6215875908	2405			lin
Bacnorm		model1_data1	0.62176028	2410			lin
Bacnorm		model1_data1	0.6219277556	2415			lin
Bacnorm		model1_data1	0.6220901723	2420			lin
Bacnorm		model1_data1	0.6222476803	2425			lin
Bacnorm		model1_data1	0.6224004257	2430			lin
Bacnorm		model1_data1	0.6225485501	2435			lin
Bacnorm		model1_data1	0.6226921914	2440			lin
Bacnorm		model1_data1	0.622831483	2445			lin
Bacnorm		model1_data1	0.622966555	2450			lin
Bacnorm		model1_data1	0.6230975334	2455			lin
Bacnorm		model1_data1	0.6232245405	2460			lin
Bacnorm		model1_data1	0.6233476953	2465			lin
Bacnorm		model1_data1	0.6234671131	2470			lin
Bacnorm		model1_data1	0.6235829059	2475			lin
Bacnorm		model1_data1	0.6236951825	2480			lin
Bacnorm		model1_data1	0.6238040485	2485			lin
Bacnorm		model1_data1	0.6239096062	2490			lin
Bacnorm		model1_data1	0.6240119552	2495			lin
Bacnorm		model1_data1	0.624111192	2500			lin
Bacnorm		model1_data1	0.6242074102	2505			lin
Bacnorm		model1_data1	0.6243007009	2510			lin
Bacnorm		model1_data1	0.6243911522	2515			lin
Bacnorm		model1_data1	0.6244788497	2520			lin
Bacnorm		model1_data1	0.6245638766	2525			lin
Bacnorm		model1_data1	0.6246463135	2530			lin
Bacnorm		model1_data1	0.6247262386	2535			lin
Bacnorm		model1_data1	0.6248037278	2540			lin
Bacnorm		model1_data1	0.6248788548	2545			lin
Bacnorm		model1_data1	0.6249516911	2550			lin
Bacnorm		model1_data1	0.625022306	2555			lin
Bacnorm		model1_data1	0.6250907668	2560			lin
Bacnorm		model1_data1	0.6251571387	2565			lin
Bacnorm		model1_data1	0.625221485	2570			lin
Bacnorm		model1_data1	0.6252838672	2575			lin
Bacnorm		model1_data1	0.6253443448	2580			lin
Bacnorm		model1_data1	0.6254029756	2585			lin
Bacnorm		model1_data1	0.6254598157	2590			lin
Bacnorm		model1_data1	0.6255149196	2595			lin
Bacnorm		model1_data1	0.6255683398	2600			lin
Bacnorm		model1_data1	0.6256201276	2605			lin
Bacnorm		model1_data1	0.6256703326	2610			lin
Bacnorm		model1_data1	0.625719003	2615			lin
Bacnorm		model1_data1	0.6257661854	2620			lin
Bacnorm		model1_data1	0.625811925	2625			lin
Bacnorm		model1_data1	0.6258562659	2630			lin
Bacnorm		model1_data1	0.6258992506	2635			lin
Bacnorm		model1_data1	0.6259409204	2640			lin
Bacnorm		model1_data1	0.6259813154	2645			lin
Bacnorm		model1_data1	0.6260204743	2650			lin
Bacnorm		model1_data1	0.6260584349	2655			lin
Bacnorm		model1_data1	0.6260952338	2660			lin
Bacnorm		model1_data1	0.6261309062	2665			lin
Bacnorm		model1_data1	0.6261654867	2670			lin
Bacnorm		model1_data1	0.6261990084	2675			lin
Bacnorm		model1_data1	0.6262315037	2680			lin
Bacnorm		model1_data1	0.626263004	2685			lin
Bacnorm		model1_data1	0.6262935396	2690			lin
Bacnorm		model1_data1	0.6263231399	2695			lin
Bacnorm		model1_data1	0.6263518336	2700			lin
Bacnorm		model1_data1	0.6263796482	2705			lin
Bacnorm		model1_data1	0.6264066107	2710			lin
Bacnorm		model1_data1	0.6264327471	2715			lin
Bacnorm		model1_data1	0.6264580827	2720			lin
Bacnorm		model1_data1	0.6264826419	2725			lin
Bacnorm		model1_data1	0.6265064484	2730			lin
Bacnorm		model1_data1	0.6265295253	2735			lin
Bacnorm		model1_data1	0.6265518949	2740			lin
Bacnorm		model1_data1	0.6265735788	2745			lin
Bacnorm		model1_data1	0.626594598	2750			lin
