observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	observableTransformation
pSTAT5_au		model1_data11	-0.477121254719662	120	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;0	log10
pJAK2_au		model1_data12	-1.06425556811773	0	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data12	-0.349156063481175	10	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data12	-1.21748394421391	60	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data12	-1.35599548801148	120	offset_pJAK2_socs3oe;scale_pJAK2_socs3oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data12	-1.1989334045444	0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data12	-0.046952718904352	10	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data12	-0.860721828497791	60	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data12	-0.905243772046159	120	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au	log10
CIS_au		model1_data12	-1.15848885068849	0	offset_CIS_socs3oe;scale_CIS_socs3oe	sd_CIS_au	log10
CIS_au		model1_data12	-1.10651565378151	10	offset_CIS_socs3oe;scale_CIS_socs3oe	sd_CIS_au	log10
CIS_au		model1_data12	-1.10258119343942	60	offset_CIS_socs3oe;scale_CIS_socs3oe	sd_CIS_au	log10
CIS_au		model1_data12	-1.24736962192881	120	offset_CIS_socs3oe;scale_CIS_socs3oe	sd_CIS_au	log10
SOCS3_au		model1_data12	0	0	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au	log10
SOCS3_au		model1_data12	-0.05229863484613	10	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au	log10
SOCS3_au		model1_data12	-0.095712559109707	60	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au	log10
SOCS3_au		model1_data12	-0.168312642482063	120	offset_SOCS3_socs3oe;scale_SOCS3_socs3oe	sd_SOCS3_au	log10
pSTAT5_au		model1_data12	-1.83143910155035	0	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;sd_pSTAT5_socs3oe	log10
pSTAT5_au		model1_data12	-1.54896431359458	10	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;sd_pSTAT5_socs3oe	log10
pSTAT5_au		model1_data12	-2.12932321426323	60	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;sd_pSTAT5_socs3oe	log10
pSTAT5_au		model1_data12	-2.79321041446984	120	offset_pSTAT5_socs3oe;scale_pSTAT5_socs3oe	sd_STAT5_au;sd_pSTAT5_socs3oe	log10
pJAK2_au		model1_data13	-1.71482704671278	0	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data13	0	5	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data13	-0.00354528076465	10	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data13	-0.289875752195264	30	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data13	-0.513563761233605	60	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data13	-1.45318999611213	0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data13	0	5	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data13	-0.286306738843275	10	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data13	-0.497936323277945	30	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data13	-0.841370167495014	60	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au	log10
CIS_au		model1_data13	-1.14391473919112	0	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au	log10
CIS_au		model1_data13	-1.20559945267619	5	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au	log10
CIS_au		model1_data13	-1.13749683660255	10	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au	log10
CIS_au		model1_data13	-0.872147921011638	30	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au	log10
CIS_au		model1_data13	0	60	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au	log10
tSTAT5_au		model1_data13	-0.305069973465721	0	scale_tSTAT5_shp1oe	sd_STAT5_au	log10
tSTAT5_au		model1_data13	-0.234083206033368	5	scale_tSTAT5_shp1oe	sd_STAT5_au	log10
tSTAT5_au		model1_data13	-0.225212782562728	10	scale_tSTAT5_shp1oe	sd_STAT5_au	log10
tSTAT5_au		model1_data13	-0.23893570882778	30	scale_tSTAT5_shp1oe	sd_STAT5_au	log10
tSTAT5_au		model1_data13	-0.370665923805376	60	scale_tSTAT5_shp1oe	sd_STAT5_au	log10
pSTAT5_au		model1_data13	-1.21323987080667	0	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0	log10
pSTAT5_au		model1_data13	-0.118765919241723	5	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0	log10
pSTAT5_au		model1_data13	0	10	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0	log10
pSTAT5_au		model1_data13	-0.323446643721065	30	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0	log10
pSTAT5_au		model1_data13	-0.465553405466379	60	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0	log10
tSHP1_au		model1_data13	-0.778987236169985	0	scale_SHP1_shp1oe	sd_SHP1_au	log10
tSHP1_au		model1_data13	-0.735999972051053	5	scale_SHP1_shp1oe	sd_SHP1_au	log10
tSHP1_au		model1_data13	-0.544276889981568	10	scale_SHP1_shp1oe	sd_SHP1_au	log10
tSHP1_au		model1_data13	-0.521489001752332	30	scale_SHP1_shp1oe	sd_SHP1_au	log10
tSHP1_au		model1_data13	-0.694814044564861	60	scale_SHP1_shp1oe	sd_SHP1_au	log10
pJAK2_au		model1_data14	-1.42714727975782	0	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data14	-0.007119741122948	5	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data14	-0.033000260102925	10	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data14	-0.471857014727305	30	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data14	-0.916718843027124	60	offset_pJAK2_shp1oe;scale_pJAK2_shp1oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data14	-1.60852603357719	0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data14	-0.372997586669645	5	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data14	-0.360552767215387	10	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data14	-0.79361285230212	30	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data14	-1.12280460709561	60	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au	log10
CIS_au		model1_data14	-1.29136238003949	0	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au	log10
CIS_au		model1_data14	-1.36575532530064	5	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au	log10
CIS_au		model1_data14	-1.33621136030855	10	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au	log10
CIS_au		model1_data14	-0.802066858007184	30	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au	log10
CIS_au		model1_data14	-0.125525224856652	60	offset_CIS_shp1oe;scale_CIS_shp1oe	sd_CIS_au	log10
tSTAT5_au		model1_data14	0	0	scale_tSTAT5_shp1oe	sd_STAT5_au	log10
tSTAT5_au		model1_data14	-0.161850819941071	5	scale_tSTAT5_shp1oe	sd_STAT5_au	log10
tSTAT5_au		model1_data14	-0.122799350597749	10	scale_tSTAT5_shp1oe	sd_STAT5_au	log10
tSTAT5_au		model1_data14	-0.107081308861295	30	scale_tSTAT5_shp1oe	sd_STAT5_au	log10
tSTAT5_au		model1_data14	-0.205408691262973	60	scale_tSTAT5_shp1oe	sd_STAT5_au	log10
pSTAT5_au		model1_data14	-1.30041229821685	0	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0	log10
pSTAT5_au		model1_data14	-0.325133226353001	5	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0	log10
pSTAT5_au		model1_data14	-0.235837625400684	10	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0	log10
pSTAT5_au		model1_data14	-0.376497032911532	30	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0	log10
pSTAT5_au		model1_data14	-0.626726874895457	60	offset_pSTAT5_shp1oe;scale_pSTAT5_shp1oe	sd_STAT5_au;0	log10
tSHP1_au		model1_data14	-0.090176630349088	0	scale_SHP1_shp1oe	sd_SHP1_au	log10
tSHP1_au		model1_data14	-0.060384760093577	5	scale_SHP1_shp1oe	sd_SHP1_au	log10
tSHP1_au		model1_data14	0	10	scale_SHP1_shp1oe	sd_SHP1_au	log10
tSHP1_au		model1_data14	-0.039309734009933	30	scale_SHP1_shp1oe	sd_SHP1_au	log10
tSHP1_au		model1_data14	-0.088637487042067	60	scale_SHP1_shp1oe	sd_SHP1_au	log10
pJAK2_au		model1_data15	-0.299430382504188	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data15	-0.119102070505252	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data15	-0.082721272540243	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data15	0	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data15	-0.172771143935636	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data15	-0.038021689072519	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data16	-0.248277860056807	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data16	-0.098515539723475	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data16	0	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data16	-0.180471602444284	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data16	-0.105061765027602	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data16	-0.157768115543605	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data17	-0.343064179435008	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data17	-0.228849308218481	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data17	-0.136304100612875	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data17	-0.222019698046788	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data17	-0.093462706649174	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data17	-0.474565070283669	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data18	-0.81179300909937	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data18	-0.781691276876262	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data18	-0.646928080631851	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data18	-0.88256043154405	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data18	-0.568047927990819	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data18	-0.746039822385934	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data19	-1.39157660571618	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data19	-1.34306417943501	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pJAK2_au		model1_data19	-1.0945127972698	7	offset_pJAK2_dr7;scale_pJAK2_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data19	-1.28246114098161	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data19	-1.39768371212762	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
pEpoR_au		model1_data19	-1.43372881631226	7	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au	log10
STAT5_abs		model1_data2	1.7971518860719	0		sd_STAT5_abs	log10
STAT5_abs		model1_data2	2.06903388541106	0		sd_STAT5_abs	log10
STAT5_abs		model1_data2	1.8390635225805	0		sd_STAT5_abs	log10
SHP1_abs		model1_data2	1.45384980416973	0		sd_SHP1_abs	log10
SHP1_abs		model1_data2	1.48944839182453	0		sd_SHP1_abs	log10
SHP1_abs		model1_data2	1.3374606408398	0		sd_SHP1_abs	log10
CIS_abs		model1_data2	1.4633224345609	120		sd_CIS_abs	log10
CIS_abs		model1_data2	1.41660002440178	120		sd_CIS_abs	log10
CIS_abs		model1_data2	1.29341545080765	120		sd_CIS_abs	log10
SOCS3_abs		model1_data2	1.09183655186437	120		sd_SOCS3_abs	log10
SOCS3_abs		model1_data2	0.860675797377001	120		sd_SOCS3_abs	log10
SOCS3_abs		model1_data2	1.06229006385732	120		sd_SOCS3_abs	log10
pSTAT5B_rel		model1_data2	0.508	0	offset_pSTAT5_conc	sd_pSTAT5_rel	lin
pSTAT5B_rel		model1_data2	0.68458816509399	0	offset_pSTAT5_conc	sd_pSTAT5_rel	lin
