observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	observableTransformation
k12k16		control	0.00709389119097	inf		sigma	lin
k12k16		control	0.007010096599935	inf		sigma	lin
k12k16		control	0.00791963909161	inf		sigma	lin
k12k16		control	0.008274983572374	inf		sigma	lin
k12k16		control	0.011677000479396	inf		sigma	lin
k12k16		control	0.008385981635019	inf		sigma	lin
k12k16		control	0.008713158781038	inf		sigma	lin
k12k16		control	0.008795473996495	inf		sigma	lin
k12k16		control	0.010032179226098	inf		sigma	lin
k12k16		control	0.007514210633728	inf		sigma	lin
k12k16		control	0.008522331465828	inf		sigma	lin
k12k16		control	0.008184104357252	inf		sigma	lin
k12k16		control	0.008029614172437	inf		sigma	lin
k12k16		control	0.008706239959332	inf		sigma	lin
k12k16		control	0.006911070427067	inf		sigma	lin
k12k16		control	0.006128762833209	inf		sigma	lin
k5k8k12		control	0.005352097555462	inf		sigma	lin
k5k8k12		control	0.005759015051865	inf		sigma	lin
k5k8k12		control	0.006014715200646	inf		sigma	lin
k5k8k12		control	0.006018963919319	inf		sigma	lin
k5k8k12		control	0.006159812032484	inf		sigma	lin
k5k8k12		control	0.006029961678257	inf		sigma	lin
k5k8k12		control	0.00639204214785	inf		sigma	lin
k5k8k12		control	0.006386881569897	inf		sigma	lin
k5k8k12		control	0.008743385872234	inf		sigma	lin
k5k8k12		control	0.008443803246066	inf		sigma	lin
k5k8k12		control	0.008630426444798	inf		sigma	lin
k5k8k12		control	0.007140706943873	inf		sigma	lin
k5k8k12		control	0.007539819407714	inf		sigma	lin
k5k8k12		control	0.005748397285585	inf		sigma	lin
k5k8k12		control	0.006949498971212	inf		sigma	lin
k5k8k12		control	0.006648244670371	inf		sigma	lin
k5k8k12		control	0.004562957556453	inf		sigma	lin
k5k8k12		control	0.003649868141424	inf		sigma	lin
k5k8k16		control	0.001472111992215	inf		sigma	lin
k5k8k16		control	0.001350980004579	inf		sigma	lin
k5k8k16		control	0.001020722635555	inf		sigma	lin
k5k8k16		control	0.001646723381305	inf		sigma	lin
k5k8k16		control	0.001285887276367	inf		sigma	lin
k5k8k16		control	0.001016451484736	inf		sigma	lin
k5k8k16		control	0.00216267242497	inf		sigma	lin
k5k8k16		control	0.001468966850206	inf		sigma	lin
k5k8k16		control	0.001582566936256	inf		sigma	lin
k5k8k16		control	0.00147987495105	inf		sigma	lin
k5k8k16		control	0.001331947336742	inf		sigma	lin
k5k8k16		control	0.001537910684425	inf		sigma	lin
k5k8k16		control	0.001118079580946	inf		sigma	lin
k5k8k16		control	0.001176211163577	inf		sigma	lin
k5k8k16		control	0.00125301274833	inf		sigma	lin
k5k8k16		control	0.000977702524439	inf		sigma	lin
k5k8k16		control	0.000722826674195	inf		sigma	lin
k5k8k16		control	0.001032773861211	inf		sigma	lin
k5k12k16		control	0.001445952554435	inf		sigma	lin
k5k12k16		control	0.002854651744611	inf		sigma	lin
k5k12k16		control	0.001647400361781	inf		sigma	lin
k5k12k16		control	0.001563411338971	inf		sigma	lin
k5k12k16		control	0.002198809884923	inf		sigma	lin
k5k12k16		control	0.002571294301173	inf		sigma	lin
k5k12k16		control	0.003023964450283	inf		sigma	lin
k5k12k16		control	0.005169668178003	inf		sigma	lin
k5k12k16		control	0.003220214853556	inf		sigma	lin
k5k12k16		control	0.003914228793424	inf		sigma	lin
k5k12k16		control	0.003569406857206	inf		sigma	lin
k5k12k16		control	0.002082169510177	inf		sigma	lin
k5k12k16		control	0.003411585851179	inf		sigma	lin
k5k12k16		control	0.002027548509372	inf		sigma	lin
k5k12k16		control	0.003163349523825	inf		sigma	lin
k5k12k16		control	0.001750578899115	inf		sigma	lin
k5k12k16		control	0.001125958623003	inf		sigma	lin
k5k12k16		control	0.002221160986948	inf		sigma	lin
k8k12k16		control	0.003491563744886	inf		sigma	lin
k8k12k16		control	0.002182391183045	inf		sigma	lin
k8k12k16		control	0.003425620595963	inf		sigma	lin
k8k12k16		control	0.003396276964697	inf		sigma	lin
k8k12k16		control	0.003217217157018	inf		sigma	lin
k8k12k16		control	0.003488792213474	inf		sigma	lin
k8k12k16		control	0.004348625216728	inf		sigma	lin
k8k12k16		control	0.004388881459669	inf		sigma	lin
k8k12k16		control	0.005325343569727	inf		sigma	lin
k8k12k16		control	0.003801826794197	inf		sigma	lin
k8k12k16		control	0.004321793961139	inf		sigma	lin
k8k12k16		control	0.004141635216203	inf		sigma	lin
k8k12k16		control	0.00370990534159	inf		sigma	lin
k8k12k16		control	0.002757514277232	inf		sigma	lin
k8k12k16		control	0.003213949729549	inf		sigma	lin
k8k12k16		control	0.003921440670786	inf		sigma	lin
k8k12k16		control	0.002335061235827	inf		sigma	lin
k8k12k16		control	0.001433565565042	inf		sigma	lin
4ac		control	0.002558678683631	inf		sigma	lin
4ac		control	0.002527671164198	inf		sigma	lin
4ac		control	0.003208947509588	inf		sigma	lin
4ac		control	0.002696814801611	inf		sigma	lin
4ac		control	0.003543294914914	inf		sigma	lin
4ac		control	0.003294422505984	inf		sigma	lin
4ac		control	0.003237143918584	inf		sigma	lin
4ac		control	0.003801521466004	inf		sigma	lin
4ac		control	0.00687505274007	inf		sigma	lin
4ac		control	0.005648996938167	inf		sigma	lin
4ac		control	0.004983164225047	inf		sigma	lin
4ac		control	0.003345639450159	inf		sigma	lin
4ac		control	0.003589512747155	inf		sigma	lin
4ac		control	0.002766354941334	inf		sigma	lin
4ac		control	0.00306479380807	inf		sigma	lin
4ac		control	0.003169856472923	inf		sigma	lin
4ac		control	0.001744595098693	inf		sigma	lin
4ac		control	0.001408010075904	inf		sigma	lin
