observableId	preequilibrationCondition	simulationCondition	measurement	time	observableParameters	noiseParameters	observableTransformation
pRII_JI09_151102_Drg420_Age		model1_data110	1074.826278150552	120			
pRII_JI09_151102_Drg420_Age		model1_data110	1074.826278150552	180			
pRII_JI09_151102_Drg421_Age		model1_data110	1074.8262781505423	60			
pRII_JI09_151102_Drg421_Age		model1_data110	1074.8262781505427	61			
pRII_JI09_151102_Drg421_Age		model1_data110	1074.826278150545	65			
pRII_JI09_151102_Drg421_Age		model1_data110	1074.8262781505478	75			
pRII_JI09_151102_Drg421_Age		model1_data110	1074.826278150552	90			
pRII_JI09_151102_Drg421_Age		model1_data110	1074.826278150552	120			
pRII_JI09_151102_Drg421_Age		model1_data110	1074.826278150552	180			
pRII_JI09_151026_Drg418_Age		model1_data111	1074.826278150542	60			
pRII_JI09_151026_Drg418_Age		model1_data111	1402.6870825926503	61			
pRII_JI09_151026_Drg418_Age		model1_data111	1552.6376236568326	65			
pRII_JI09_151026_Drg418_Age		model1_data111	1718.058917264718	75			
pRII_JI09_151026_Drg418_Age		model1_data111	1800.7058975948885	90			
pRII_JI09_151026_Drg418_Age		model1_data111	1821.4278691479167	120			
pRII_JI09_151026_Drg418_Age		model1_data111	1819.7963959577082	180			
pRII_JI09_151026_Drg419_Age		model1_data111	1074.826278150542	60			
pRII_JI09_151026_Drg419_Age		model1_data111	1402.6870825926503	61			
pRII_JI09_151026_Drg419_Age		model1_data111	1552.6376236568326	65			
pRII_JI09_151026_Drg419_Age		model1_data111	1718.058917264718	75			
pRII_JI09_151026_Drg419_Age		model1_data111	1800.7058975948885	90			
pRII_JI09_151026_Drg419_Age		model1_data111	1821.4278691479167	120			
pRII_JI09_151026_Drg419_Age		model1_data111	1819.7963959577082	180			
pRII_JI09_151102_Drg420_Age		model1_data111	1074.826278150542	60			
pRII_JI09_151102_Drg420_Age		model1_data111	1402.6870825926503	61			
pRII_JI09_151102_Drg420_Age		model1_data111	1552.6376236568326	65			
pRII_JI09_151102_Drg420_Age		model1_data111	1718.058917264718	75			
pRII_JI09_151102_Drg420_Age		model1_data111	1800.7058975948885	90			
pRII_JI09_151102_Drg420_Age		model1_data111	1821.4278691479167	120			
pRII_JI09_151102_Drg420_Age		model1_data111	1819.7963959577082	180			
pRII_JI09_151102_Drg421_Age		model1_data111	1074.826278150542	60			
pRII_JI09_151102_Drg421_Age		model1_data111	1402.6870825926503	61			
pRII_JI09_151102_Drg421_Age		model1_data111	1552.6376236568326	65			
pRII_JI09_151102_Drg421_Age		model1_data111	1718.058917264718	75			
pRII_JI09_151102_Drg421_Age		model1_data111	1800.7058975948885	90			
pRII_JI09_151102_Drg421_Age		model1_data111	1821.4278691479167	120			
pRII_JI09_151102_Drg421_Age		model1_data111	1819.7963959577082	180			
pRII_JI09_151026_Drg418_Age		model1_data112	1074.826278150542	60			
pRII_JI09_151026_Drg418_Age		model1_data112	1623.3297416756532	61			
pRII_JI09_151026_Drg418_Age		model1_data112	1779.8343767662343	65			
pRII_JI09_151026_Drg418_Age		model1_data112	1963.3473940917697	75			
pRII_JI09_151026_Drg418_Age		model1_data112	2034.14696690709	90			
pRII_JI09_151026_Drg418_Age		model1_data112	2041.1315539833704	120			
pRII_JI09_151026_Drg418_Age		model1_data112	2037.6730808230336	180			
pRII_JI09_151026_Drg419_Age		model1_data112	1074.826278150542	60			
pRII_JI09_151026_Drg419_Age		model1_data112	1623.3297416756532	61			
pRII_JI09_151026_Drg419_Age		model1_data112	1779.8343767662343	65			
pRII_JI09_151026_Drg419_Age		model1_data112	1963.3473940917697	75			
pRII_JI09_151026_Drg419_Age		model1_data112	2034.14696690709	90			
pRII_JI09_151026_Drg419_Age		model1_data112	2041.1315539833704	120			
pRII_JI09_151026_Drg419_Age		model1_data112	2037.6730808230336	180			
pRII_JI09_151102_Drg420_Age		model1_data112	1074.826278150542	60			
pRII_JI09_151102_Drg420_Age		model1_data112	1623.3297416756532	61			
pRII_JI09_151102_Drg420_Age		model1_data112	1779.8343767662343	65			
pRII_JI09_151102_Drg420_Age		model1_data112	1963.3473940917697	75			
pRII_JI09_151102_Drg420_Age		model1_data112	2034.14696690709	90			
pRII_JI09_151102_Drg420_Age		model1_data112	2041.1315539833704	120			
pRII_JI09_151102_Drg420_Age		model1_data112	2037.6730808230336	180			
pRII_JI09_151026_Drg418_Age		model1_data113	1074.826278150542	60			
pRII_JI09_151026_Drg418_Age		model1_data113	1762.6716708429706	61			
pRII_JI09_151026_Drg418_Age		model1_data113	1917.5060868499797	65			
pRII_JI09_151026_Drg418_Age		model1_data113	2096.245858432753	75			
pRII_JI09_151026_Drg418_Age		model1_data113	2153.4547163735724	90			
pRII_JI09_151026_Drg418_Age		model1_data113	2153.0729982573876	120			
pRII_JI09_151026_Drg418_Age		model1_data113	2149.1389067414816	180			
pRII_JI09_151026_Drg419_Age		model1_data113	1074.826278150542	60			
pRII_JI09_151026_Drg419_Age		model1_data113	1762.6716708429706	61			
pRII_JI09_151026_Drg419_Age		model1_data113	1917.5060868499797	65			
pRII_JI09_151026_Drg419_Age		model1_data113	2096.245858432753	75			
pRII_JI09_151026_Drg419_Age		model1_data113	2153.4547163735724	90			
pRII_JI09_151026_Drg419_Age		model1_data113	2153.0729982573876	120			
pRII_JI09_151026_Drg419_Age		model1_data113	2149.1389067414816	180			
pRII_JI09_151102_Drg420_Age		model1_data113	1074.826278150542	60			
pRII_JI09_151102_Drg420_Age		model1_data113	1762.6716708429706	61			
pRII_JI09_151102_Drg420_Age		model1_data113	1917.5060868499797	65			
pRII_JI09_151102_Drg420_Age		model1_data113	2096.245858432753	75			
pRII_JI09_151102_Drg420_Age		model1_data113	2153.4547163735724	90			
pRII_JI09_151102_Drg420_Age		model1_data113	2153.0729982573876	120			
pRII_JI09_151102_Drg420_Age		model1_data113	2149.1389067414816	180			
pRII_JI09_151026_Drg418_Age		model1_data114	1064.0258191560347	60			
pRII_JI09_151026_Drg418_Age		model1_data114	1063.473310159416	61			
pRII_JI09_151026_Drg418_Age		model1_data114	1061.172339736139	65			
pRII_JI09_151026_Drg418_Age		model1_data114	1054.8573612185933	75			
pRII_JI09_151026_Drg418_Age		model1_data114	1044.2255909418689	90			
pRII_JI09_151026_Drg418_Age		model1_data114	1020.6506315584267	120			
pRII_JI09_151026_Drg418_Age		model1_data114	972.3606056842494	180			
pRII_JI09_151026_Drg419_Age		model1_data114	1064.0258191560347	60			
pRII_JI09_151026_Drg419_Age		model1_data114	1063.473310159416	61			
pRII_JI09_151026_Drg419_Age		model1_data114	1061.172339736139	65			
pRII_JI09_151026_Drg419_Age		model1_data114	1054.8573612185933	75			
pRII_JI09_151026_Drg419_Age		model1_data114	1044.2255909418689	90			
pRII_JI09_151026_Drg419_Age		model1_data114	1020.6506315584267	120			
pRII_JI09_151026_Drg419_Age		model1_data114	972.3606056842494	180			
pRII_JI09_151102_Drg420_Age		model1_data114	1064.0258191560347	60			
pRII_JI09_151102_Drg420_Age		model1_data114	1063.473310159416	61			
pRII_JI09_151102_Drg420_Age		model1_data114	1061.172339736139	65			
pRII_JI09_151102_Drg420_Age		model1_data114	1054.8573612185933	75			
pRII_JI09_151102_Drg420_Age		model1_data114	1044.2255909418689	90			
pRII_JI09_151102_Drg420_Age		model1_data114	1020.6506315584267	120			
pRII_JI09_151102_Drg420_Age		model1_data114	972.3606056842494	180			
pRII_JI09_151102_Drg421_Age		model1_data114	1064.0258191560347	60			
pRII_JI09_151102_Drg421_Age		model1_data114	1063.473310159416	61			
pRII_JI09_151102_Drg421_Age		model1_data114	1061.172339736139	65			
pRII_JI09_151102_Drg421_Age		model1_data114	1054.8573612185933	75			
pRII_JI09_151102_Drg421_Age		model1_data114	1044.2255909418689	90			
pRII_JI09_151102_Drg421_Age		model1_data114	1020.6506315584267	120			
pRII_JI09_151102_Drg421_Age		model1_data114	972.3606056842494	180			
pRII_JI09_151026_Drg418_Age		model1_data115	1074.2857162237265	60			
pRII_JI09_151026_Drg418_Age		model1_data115	1617.2012489063065	61			
pRII_JI09_151026_Drg418_Age		model1_data115	1771.6458913654692	65			
pRII_JI09_151026_Drg418_Age		model1_data115	1953.4089466979742	75			
pRII_JI09_151026_Drg418_Age		model1_data115	2023.557650213142	90			
pRII_JI09_151026_Drg418_Age		model1_data115	2025.5989923713275	120			
pRII_JI09_151026_Drg418_Age		model1_data115	2005.3554837109368	180			
pRII_JI09_151026_Drg419_Age		model1_data115	1074.2857162237265	60			
pRII_JI09_151026_Drg419_Age		model1_data115	1617.2012489063065	61			
pRII_JI09_151026_Drg419_Age		model1_data115	1771.6458913654692	65			
pRII_JI09_151026_Drg419_Age		model1_data115	1953.4089466979742	75			
pRII_JI09_151026_Drg419_Age		model1_data115	2023.557650213142	90			
pRII_JI09_151026_Drg419_Age		model1_data115	2025.5989923713275	120			
pRII_JI09_151026_Drg419_Age		model1_data115	2005.3554837109368	180			
pRII_JI09_151102_Drg420_Age		model1_data115	1074.2857162237265	60			
pRII_JI09_151102_Drg420_Age		model1_data115	1617.2012489063065	61			
pRII_JI09_151102_Drg420_Age		model1_data115	1771.6458913654692	65			
pRII_JI09_151102_Drg420_Age		model1_data115	1953.4089466979742	75			
pRII_JI09_151102_Drg420_Age		model1_data115	2023.557650213142	90			
pRII_JI09_151102_Drg420_Age		model1_data115	2025.5989923713275	120			
pRII_JI09_151102_Drg420_Age		model1_data115	2005.3554837109368	180			
pRII_JI09_151102_Drg421_Age		model1_data115	1074.2857162237265	60			
pRII_JI09_151102_Drg421_Age		model1_data115	1617.2012489063065	61			
pRII_JI09_151102_Drg421_Age		model1_data115	1771.6458913654692	65			
pRII_JI09_151102_Drg421_Age		model1_data115	1953.4089466979742	75			
pRII_JI09_151102_Drg421_Age		model1_data115	2023.557650213142	90			
pRII_JI09_151102_Drg421_Age		model1_data115	2025.5989923713275	120			
pRII_JI09_151102_Drg421_Age		model1_data115	2005.3554837109368	180			
pRII_JI09_151026_Drg418_Age		model1_data116	1072.4197998031973	60			
pRII_JI09_151026_Drg418_Age		model1_data116	1607.2403513378795	61			
pRII_JI09_151026_Drg418_Age		model1_data116	1758.524879149827	65			
pRII_JI09_151026_Drg418_Age		model1_data116	1937.3376709182303	75			
pRII_JI09_151026_Drg418_Age		model1_data116	2006.1659076194442	90			
pRII_JI09_151026_Drg418_Age		model1_data116	1999.4395418414417	120			
pRII_JI09_151026_Drg418_Age		model1_data116	1947.1299800589643	180			
pRII_JI09_151026_Drg419_Age		model1_data116	1072.4197998031973	60			
pRII_JI09_151026_Drg419_Age		model1_data116	1607.2403513378795	61			
pRII_JI09_151026_Drg419_Age		model1_data116	1758.524879149827	65			
pRII_JI09_151026_Drg419_Age		model1_data116	1937.3376709182303	75			
pRII_JI09_151026_Drg419_Age		model1_data116	2006.1659076194442	90			
pRII_JI09_151026_Drg419_Age		model1_data116	1999.4395418414417	120			
pRII_JI09_151026_Drg419_Age		model1_data116	1947.1299800589643	180			
pRII_JI09_151102_Drg420_Age		model1_data116	1072.4197998031973	60			
pRII_JI09_151102_Drg420_Age		model1_data116	1607.2403513378795	61			
pRII_JI09_151102_Drg420_Age		model1_data116	1758.524879149827	65			
pRII_JI09_151102_Drg420_Age		model1_data116	1937.3376709182303	75			
pRII_JI09_151102_Drg420_Age		model1_data116	2006.1659076194442	90			
pRII_JI09_151102_Drg420_Age		model1_data116	1999.4395418414417	120			
pRII_JI09_151102_Drg420_Age		model1_data116	1947.1299800589643	180			
pRII_JI09_151102_Drg421_Age		model1_data116	1072.4197998031973	60			
pRII_JI09_151102_Drg421_Age		model1_data116	1607.2403513378795	61			
pRII_JI09_151102_Drg421_Age		model1_data116	1758.524879149827	65			
pRII_JI09_151102_Drg421_Age		model1_data116	1937.3376709182303	75			
pRII_JI09_151102_Drg421_Age		model1_data116	2006.1659076194442	90			
pRII_JI09_151102_Drg421_Age		model1_data116	1999.4395418414417	120			
pRII_JI09_151102_Drg421_Age		model1_data116	1947.1299800589643	180			
pRII_JI09_151026_Drg418_Age		model1_data117	1064.025819155991	60			
pRII_JI09_151026_Drg418_Age		model1_data117	1580.127745566349	61			
pRII_JI09_151026_Drg418_Age		model1_data117	1723.583293071163	65			
pRII_JI09_151026_Drg418_Age		model1_data117	1894.054730438556	75			
pRII_JI09_151026_Drg418_Age		model1_data117	1958.1420567843795	90			
pRII_JI09_151026_Drg418_Age		model1_data117	1926.3711975405522	120			
pRII_JI09_151026_Drg418_Age		model1_data117	1789.927332932044	180			
pRII_JI09_151026_Drg419_Age		model1_data117	1064.025819155991	60			
pRII_JI09_151026_Drg419_Age		model1_data117	1580.127745566349	61			
pRII_JI09_151026_Drg419_Age		model1_data117	1723.583293071163	65			
pRII_JI09_151026_Drg419_Age		model1_data117	1894.054730438556	75			
pRII_JI09_151026_Drg419_Age		model1_data117	1958.1420567843795	90			
pRII_JI09_151026_Drg419_Age		model1_data117	1926.3711975405522	120			
pRII_JI09_151026_Drg419_Age		model1_data117	1789.927332932044	180			
pRII_JI09_151102_Drg420_Age		model1_data117	1064.025819155991	60			
pRII_JI09_151102_Drg420_Age		model1_data117	1580.127745566349	61			
pRII_JI09_151102_Drg420_Age		model1_data117	1723.583293071163	65			
pRII_JI09_151102_Drg420_Age		model1_data117	1894.054730438556	75			
pRII_JI09_151102_Drg420_Age		model1_data117	1958.1420567843795	90			
pRII_JI09_151102_Drg420_Age		model1_data117	1926.3711975405522	120			
pRII_JI09_151102_Drg420_Age		model1_data117	1789.927332932044	180			
pRII_JI09_151102_Drg421_Age		model1_data117	1064.025819155991	60			
pRII_JI09_151102_Drg421_Age		model1_data117	1580.127745566349	61			
pRII_JI09_151102_Drg421_Age		model1_data117	1723.583293071163	65			
pRII_JI09_151102_Drg421_Age		model1_data117	1894.054730438556	75			
pRII_JI09_151102_Drg421_Age		model1_data117	1958.1420567843795	90			
pRII_JI09_151102_Drg421_Age		model1_data117	1926.3711975405522	120			
pRII_JI09_151102_Drg421_Age		model1_data117	1789.927332932044	180			
Caplha_JI09_160201_Drg452_CycNuc		model1_data118	1027.3547774234082	0			
Caplha_JI09_160201_Drg452_CycNuc		model1_data118	1027.3547774234119	1			
Caplha_JI09_160201_Drg452_CycNuc		model1_data118	1027.3547774234255	5			
Caplha_JI09_160201_Drg452_CycNuc		model1_data118	1027.3547774234512	15			
Caplha_JI09_160201_Drg452_CycNuc		model1_data118	1027.3547774234728	30			
Caplha_JI09_160201_Drg452_CycNuc		model1_data118	1027.35477742349	60			
Caplha_JI09_160201_Drg452_CycNuc		model1_data118	1027.354777423496	120			
Caplha_JI09_160201_Drg453_CycNuc		model1_data118	1027.3547774234082	0			
Caplha_JI09_160201_Drg453_CycNuc		model1_data118	1027.3547774234119	1			
Caplha_JI09_160201_Drg453_CycNuc		model1_data118	1027.3547774234255	5			
Caplha_JI09_160201_Drg453_CycNuc		model1_data118	1027.3547774234512	15			
Caplha_JI09_160201_Drg453_CycNuc		model1_data118	1027.3547774234728	30			
Caplha_JI09_160201_Drg453_CycNuc		model1_data118	1027.35477742349	60			
Caplha_JI09_160201_Drg453_CycNuc		model1_data118	1027.354777423496	120			
Caplha_JI09_160201_Drg452_CycNuc		model1_data119	1027.3547774234082	0			
Caplha_JI09_160201_Drg452_CycNuc		model1_data119	1539.4133236878858	1			
Caplha_JI09_160201_Drg452_CycNuc		model1_data119	1633.7356837571913	5			
Caplha_JI09_160201_Drg452_CycNuc		model1_data119	1739.6194676234968	15			
Caplha_JI09_160201_Drg452_CycNuc		model1_data119	1775.9245776264743	30			
Caplha_JI09_160201_Drg452_CycNuc		model1_data119	1775.2043373116694	60			
Caplha_JI09_160201_Drg452_CycNuc		model1_data119	1772.4877717149027	120			
Caplha_JI09_160201_Drg453_CycNuc		model1_data119	1027.3547774234082	0			
Caplha_JI09_160201_Drg453_CycNuc		model1_data119	1539.4133236878858	1			
Caplha_JI09_160201_Drg453_CycNuc		model1_data119	1633.7356837571913	5			
Caplha_JI09_160201_Drg453_CycNuc		model1_data119	1739.6194676234968	15			
Caplha_JI09_160201_Drg453_CycNuc		model1_data119	1775.9245776264743	30			
Caplha_JI09_160201_Drg453_CycNuc		model1_data119	1775.2043373116694	60			
Caplha_JI09_160201_Drg453_CycNuc		model1_data119	1772.4877717149027	120			
pRII_JI09_150302_Drg343_CycNuc		model1_data12	1089.2353815536133	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data12	1089.2353815536133	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data12	1089.2353815536133	65			
Caplha_JI09_160201_Drg452_CycNuc		model1_data120	1027.3547774234082	0			
Caplha_JI09_160201_Drg452_CycNuc		model1_data120	1420.7304936706805	1			
Caplha_JI09_160201_Drg452_CycNuc		model1_data120	1646.7420679185557	5			
Caplha_JI09_160201_Drg452_CycNuc		model1_data120	1774.6854716996609	15			
Caplha_JI09_160201_Drg452_CycNuc		model1_data120	1811.6917201214571	30			
Caplha_JI09_160201_Drg452_CycNuc		model1_data120	1809.6045340005705	60			
Caplha_JI09_160201_Drg452_CycNuc		model1_data120	1806.6564868336413	120			
Caplha_JI09_160201_Drg453_CycNuc		model1_data120	1027.3547774234082	0			
Caplha_JI09_160201_Drg453_CycNuc		model1_data120	1420.7304936706805	1			
Caplha_JI09_160201_Drg453_CycNuc		model1_data120	1646.7420679185557	5			
Caplha_JI09_160201_Drg453_CycNuc		model1_data120	1774.6854716996609	15			
Caplha_JI09_160201_Drg453_CycNuc		model1_data120	1811.6917201214571	30			
Caplha_JI09_160201_Drg453_CycNuc		model1_data120	1809.6045340005705	60			
Caplha_JI09_160201_Drg453_CycNuc		model1_data120	1806.6564868336413	120			
pRII_JI09_160126_CycNuc_WesternBlot_r1		model1_data121	0.9819555068755582	15			
pRII_JI09_160126_CycNuc_WesternBlot_r2		model1_data121	0.9819555068755582	15			
pRII_JI09_160126_CycNuc_WesternBlot_r3		model1_data121	0.9819555068755582	15			
pRII_JI09_160126_CycNuc_WesternBlot_r4		model1_data121	0.9819555068755582	15			
pRII_JI09_160126_CycNuc_WesternBlot_r5		model1_data121	0.9819555068755582	15			
pRII_JI09_160126_CycNuc_WesternBlot_r6		model1_data121	0.9819555068755582	15			
pRII_JI09_160126_CycNuc_WesternBlot_r1		model1_data122	1.0985740862301248	15			
pRII_JI09_160126_CycNuc_WesternBlot_r2		model1_data122	1.0985740862301248	15			
pRII_JI09_160126_CycNuc_WesternBlot_r3		model1_data122	1.0985740862301248	15			
pRII_JI09_160126_CycNuc_WesternBlot_r4		model1_data122	1.0985740862301248	15			
pRII_JI09_160126_CycNuc_WesternBlot_r5		model1_data122	1.0985740862301248	15			
pRII_JI09_160126_CycNuc_WesternBlot_r6		model1_data122	1.0985740862301248	15			
pRII_JI09_160126_CycNuc_WesternBlot_r1		model1_data123	1.0834514662673922	15			
pRII_JI09_160126_CycNuc_WesternBlot_r2		model1_data123	1.0834514662673922	15			
pRII_JI09_160126_CycNuc_WesternBlot_r3		model1_data123	1.0834514662673922	15			
pRII_JI09_160126_CycNuc_WesternBlot_r4		model1_data123	1.0834514662673922	15			
pRII_JI09_160126_CycNuc_WesternBlot_r5		model1_data123	1.0834514662673922	15			
pRII_JI09_160126_CycNuc_WesternBlot_r6		model1_data123	1.0834514662673922	15			
pRII_JI09_150302_Drg343_CycNuc		model1_data13	1055.2297919043774	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data13	1055.2297919043774	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data13	1055.2297919043774	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data14	1025.8628267515328	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data14	1025.8628267515328	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data14	1025.8628267515328	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data15	1040.1916841548307	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data15	1040.1916841548307	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data15	1040.1916841548307	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data16	1072.8839373955873	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data16	1072.8839373955873	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data16	1072.8839373955873	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data17	1090.6032506638949	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data17	1090.6032506638949	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data17	1090.6032506638949	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data18	1095.0588564651853	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data18	1095.0588564651853	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data18	1095.0588564651853	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data19	1048.8076044221345	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data19	1048.8076044221345	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data19	1048.8076044221345	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data2	1111.1598363874405	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data2	1111.1598363874405	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data2	1111.1598363874405	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data20	1019.2613614630671	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data20	1019.2613614630671	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data20	1019.2613614630671	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data21	1037.869165465621	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data21	1037.869165465621	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data21	1037.869165465621	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data22	1076.2396358821466	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data22	1076.2396358821466	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data22	1076.2396358821466	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data23	1096.3704194897907	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data23	1096.3704194897907	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data23	1096.3704194897907	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data24	1100.891898587372	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data24	1100.891898587372	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data24	1100.891898587372	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data25	1982.325695858229	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data25	1982.325695858229	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data25	1982.325695858229	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data26	1982.3256958597462	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data26	1982.3256958597462	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data26	1982.3256958597462	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data27	1982.3256958607485	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data27	1982.3256958607485	65			
pRII_JI09_150302_Drg345_CycNuc		model1_data27	1982.3256958607485	65			
pRII_JI09_150302_Drg343_CycNuc		model1_data28	1982.3256958614932	65			
pRII_JI09_150302_Drg344_CycNuc		model1_data28	1982.3256958614932	65			
