observableId	preequilibrationCondition	simulationCondition	measurement	time	observableParameters	noiseParameters	observableTransformation
Ski		model1_data11	4.3429426472042774e-07	600			
Skil		model1_data11	4.3429426472042774e-07	0			
Skil		model1_data11	4.3429426472042774e-07	60			
Skil		model1_data11	4.3429426472042774e-07	180			
Skil		model1_data11	4.3429426472042774e-07	360			
Skil		model1_data11	4.3429426472042774e-07	600			
Skil		model1_data11	4.3429426472042774e-07	0			
Skil		model1_data11	4.3429426472042774e-07	60			
Skil		model1_data11	4.3429426472042774e-07	180			
Skil		model1_data11	4.3429426472042774e-07	360			
Skil		model1_data11	4.3429426472042774e-07	600			
Skil		model1_data11	4.3429426472042774e-07	0			
Skil		model1_data11	4.3429426472042774e-07	60			
Skil		model1_data11	4.3429426472042774e-07	180			
Skil		model1_data11	4.3429426472042774e-07	360			
Skil		model1_data11	4.3429426472042774e-07	600			
Dnmt3a		model1_data11	4.3429426472042774e-07	0			
Dnmt3a		model1_data11	4.3429426472042774e-07	60			
Dnmt3a		model1_data11	4.3429426472042774e-07	180			
Dnmt3a		model1_data11	4.3429426472042774e-07	360			
Dnmt3a		model1_data11	4.3429426472042774e-07	600			
Dnmt3a		model1_data11	4.3429426472042774e-07	0			
Dnmt3a		model1_data11	4.3429426472042774e-07	60			
Dnmt3a		model1_data11	4.3429426472042774e-07	180			
Dnmt3a		model1_data11	4.3429426472042774e-07	360			
Dnmt3a		model1_data11	4.3429426472042774e-07	600			
Dnmt3a		model1_data11	4.3429426472042774e-07	0			
Dnmt3a		model1_data11	4.3429426472042774e-07	60			
Dnmt3a		model1_data11	4.3429426472042774e-07	180			
Dnmt3a		model1_data11	4.3429426472042774e-07	360			
Dnmt3a		model1_data11	4.3429426472042774e-07	600			
Sox4		model1_data11	4.3429426472042774e-07	0			
Sox4		model1_data11	4.3429426472042774e-07	60			
Sox4		model1_data11	4.3429426472042774e-07	180			
Sox4		model1_data11	4.3429426472042774e-07	360			
Sox4		model1_data11	4.3429426472042774e-07	600			
Sox4		model1_data11	4.3429426472042774e-07	0			
Sox4		model1_data11	4.3429426472042774e-07	60			
Sox4		model1_data11	4.3429426472042774e-07	180			
Sox4		model1_data11	4.3429426472042774e-07	360			
Sox4		model1_data11	4.3429426472042774e-07	600			
Sox4		model1_data11	4.3429426472042774e-07	0			
Sox4		model1_data11	4.3429426472042774e-07	60			
Sox4		model1_data11	4.3429426472042774e-07	180			
Sox4		model1_data11	4.3429426472042774e-07	360			
Sox4		model1_data11	4.3429426472042774e-07	600			
Jun		model1_data11	4.3429426472042774e-07	0			
Jun		model1_data11	4.3429426472042774e-07	60			
Jun		model1_data11	4.3429426472042774e-07	180			
Jun		model1_data11	4.3429426472042774e-07	360			
Jun		model1_data11	4.3429426472042774e-07	600			
Jun		model1_data11	4.3429426472042774e-07	0			
Jun		model1_data11	4.3429426472042774e-07	60			
Jun		model1_data11	4.3429426472042774e-07	180			
Jun		model1_data11	4.3429426472042774e-07	360			
Jun		model1_data11	4.3429426472042774e-07	600			
Jun		model1_data11	4.3429426472042774e-07	0			
Jun		model1_data11	4.3429426472042774e-07	60			
Jun		model1_data11	4.3429426472042774e-07	180			
Jun		model1_data11	4.3429426472042774e-07	360			
Jun		model1_data11	4.3429426472042774e-07	600			
Smad7		model1_data11	4.3429426472042774e-07	0			
Smad7		model1_data11	4.3429426472042774e-07	60			
Smad7		model1_data11	4.3429426472042774e-07	180			
Smad7		model1_data11	4.3429426472042774e-07	360			
Smad7		model1_data11	4.3429426472042774e-07	600			
Smad7		model1_data11	4.3429426472042774e-07	0			
Smad7		model1_data11	4.3429426472042774e-07	60			
Smad7		model1_data11	4.3429426472042774e-07	180			
Smad7		model1_data11	4.3429426472042774e-07	360			
Smad7		model1_data11	4.3429426472042774e-07	600			
Smad7		model1_data11	4.3429426472042774e-07	0			
Smad7		model1_data11	4.3429426472042774e-07	60			
Smad7		model1_data11	4.3429426472042774e-07	180			
Smad7		model1_data11	4.3429426472042774e-07	360			
Smad7		model1_data11	4.3429426472042774e-07	600			
Klf10		model1_data11	4.3429426472042774e-07	0			
Klf10		model1_data11	4.3429426472042774e-07	60			
Klf10		model1_data11	4.3429426472042774e-07	180			
Klf10		model1_data11	4.3429426472042774e-07	360			
Klf10		model1_data11	4.3429426472042774e-07	600			
Klf10		model1_data11	4.3429426472042774e-07	0			
Klf10		model1_data11	4.3429426472042774e-07	60			
Klf10		model1_data11	4.3429426472042774e-07	180			
Klf10		model1_data11	4.3429426472042774e-07	360			
Klf10		model1_data11	4.3429426472042774e-07	600			
Klf10		model1_data11	4.3429426472042774e-07	0			
Klf10		model1_data11	4.3429426472042774e-07	60			
Klf10		model1_data11	4.3429426472042774e-07	180			
Klf10		model1_data11	4.3429426472042774e-07	360			
Klf10		model1_data11	4.3429426472042774e-07	600			
Bmp4		model1_data11	4.3429426472042774e-07	0			
Bmp4		model1_data11	4.3429426472042774e-07	60			
Bmp4		model1_data11	4.3429426472042774e-07	180			
Bmp4		model1_data11	4.3429426472042774e-07	360			
Bmp4		model1_data11	4.3429426472042774e-07	600			
Bmp4		model1_data11	4.3429426472042774e-07	0			
Bmp4		model1_data11	4.3429426472042774e-07	60			
Bmp4		model1_data11	4.3429426472042774e-07	180			
Bmp4		model1_data11	4.3429426472042774e-07	360			
Bmp4		model1_data11	4.3429426472042774e-07	600			
Bmp4		model1_data11	4.3429426472042774e-07	0			
Bmp4		model1_data11	4.3429426472042774e-07	60			
Bmp4		model1_data11	4.3429426472042774e-07	180			
Bmp4		model1_data11	4.3429426472042774e-07	360			
Bmp4		model1_data11	4.3429426472042774e-07	600			
Cxcl15		model1_data11	4.3429426472042774e-07	0			
Cxcl15		model1_data11	4.3429426472042774e-07	60			
Cxcl15		model1_data11	4.3429426472042774e-07	180			
Cxcl15		model1_data11	4.3429426472042774e-07	360			
Cxcl15		model1_data11	4.3429426472042774e-07	600			
Cxcl15		model1_data11	4.3429426472042774e-07	0			
Cxcl15		model1_data11	4.3429426472042774e-07	60			
Cxcl15		model1_data11	4.3429426472042774e-07	180			
Cxcl15		model1_data11	4.3429426472042774e-07	360			
Cxcl15		model1_data11	4.3429426472042774e-07	600			
Cxcl15		model1_data11	4.3429426472042774e-07	0			
Cxcl15		model1_data11	4.3429426472042774e-07	60			
Cxcl15		model1_data11	4.3429426472042774e-07	180			
Cxcl15		model1_data11	4.3429426472042774e-07	360			
Cxcl15		model1_data11	4.3429426472042774e-07	600			
Dusp5		model1_data11	4.3429426472042774e-07	0			
Dusp5		model1_data11	4.3429426472042774e-07	60			
Dusp5		model1_data11	4.3429426472042774e-07	180			
Dusp5		model1_data11	4.3429426472042774e-07	360			
Dusp5		model1_data11	4.3429426472042774e-07	600			
Dusp5		model1_data11	4.3429426472042774e-07	0			
Dusp5		model1_data11	4.3429426472042774e-07	60			
Dusp5		model1_data11	4.3429426472042774e-07	180			
Dusp5		model1_data11	4.3429426472042774e-07	360			
Dusp5		model1_data11	4.3429426472042774e-07	600			
Dusp5		model1_data11	4.3429426472042774e-07	0			
Dusp5		model1_data11	4.3429426472042774e-07	60			
Dusp5		model1_data11	4.3429426472042774e-07	180			
Dusp5		model1_data11	4.3429426472042774e-07	360			
Dusp5		model1_data11	4.3429426472042774e-07	600			
Tgfa		model1_data11	4.3429426472042774e-07	0			
Tgfa		model1_data11	4.3429426472042774e-07	60			
Tgfa		model1_data11	4.3429426472042774e-07	180			
Tgfa		model1_data11	4.3429426472042774e-07	360			
Tgfa		model1_data11	4.3429426472042774e-07	600			
Tgfa		model1_data11	4.3429426472042774e-07	0			
Tgfa		model1_data11	4.3429426472042774e-07	60			
Tgfa		model1_data11	4.3429426472042774e-07	180			
Tgfa		model1_data11	4.3429426472042774e-07	360			
Tgfa		model1_data11	4.3429426472042774e-07	600			
Tgfa		model1_data11	4.3429426472042774e-07	0			
Tgfa		model1_data11	4.3429426472042774e-07	60			
Tgfa		model1_data11	4.3429426472042774e-07	180			
Tgfa		model1_data11	4.3429426472042774e-07	360			
Tgfa		model1_data11	4.3429426472042774e-07	600			
Pdk4		model1_data11	4.3429426472042774e-07	0			
Pdk4		model1_data11	4.3429426472042774e-07	60			
Pdk4		model1_data11	4.3429426472042774e-07	180			
Pdk4		model1_data11	4.3429426472042774e-07	360			
Pdk4		model1_data11	4.3429426472042774e-07	600			
Pdk4		model1_data11	4.3429426472042774e-07	0			
Pdk4		model1_data11	4.3429426472042774e-07	60			
Pdk4		model1_data11	4.3429426472042774e-07	180			
Pdk4		model1_data11	4.3429426472042774e-07	360			
Pdk4		model1_data11	4.3429426472042774e-07	600			
Pdk4		model1_data11	4.3429426472042774e-07	0			
Pdk4		model1_data11	4.3429426472042774e-07	60			
Pdk4		model1_data11	4.3429426472042774e-07	180			
Pdk4		model1_data11	4.3429426472042774e-07	360			
Pdk4		model1_data11	4.3429426472042774e-07	600			
Ski		model1_data12	4.3429426472042774e-07	0			
Ski		model1_data12	0.28549340601171075	60			
Ski		model1_data12	0.5192472746803751	180			
Ski		model1_data12	0.5513064434759267	360			
Ski		model1_data12	0.41683023448870343	600			
Ski		model1_data12	4.3429426472042774e-07	0			
Ski		model1_data12	0.28549340601171075	60			
Ski		model1_data12	0.5192472746803751	180			
Ski		model1_data12	0.5513064434759267	360			
Ski		model1_data12	0.41683023448870343	600			
Ski		model1_data12	4.3429426472042774e-07	0			
Ski		model1_data12	0.28549340601171075	60			
Ski		model1_data12	0.5192472746803751	180			
Ski		model1_data12	0.5513064434759267	360			
Ski		model1_data12	0.41683023448870343	600			
Skil		model1_data12	4.3429426472042774e-07	0			
Skil		model1_data12	0.7821554318801232	60			
Skil		model1_data12	1.0041172136127174	180			
Skil		model1_data12	1.0233570777304084	360			
Skil		model1_data12	0.939811645524862	600			
Skil		model1_data12	4.3429426472042774e-07	0			
Skil		model1_data12	0.7821554318801232	60			
Skil		model1_data12	1.0041172136127174	180			
Skil		model1_data12	1.0233570777304084	360			
Skil		model1_data12	0.939811645524862	600			
Skil		model1_data12	4.3429426472042774e-07	0			
Skil		model1_data12	0.7821554318801232	60			
Skil		model1_data12	1.0041172136127174	180			
Skil		model1_data12	1.0233570777304084	360			
Skil		model1_data12	0.939811645524862	600			
Dnmt3a		model1_data12	4.3429426472042774e-07	0			
Dnmt3a		model1_data12	0.14342253841538544	60			
Dnmt3a		model1_data12	0.2946322285448029	180			
Dnmt3a		model1_data12	0.3004930232131816	360			
Dnmt3a		model1_data12	0.19668222975668775	600			
Dnmt3a		model1_data12	4.3429426472042774e-07	0			
Dnmt3a		model1_data12	0.14342253841538544	60			
Dnmt3a		model1_data12	0.2946322285448029	180			
Dnmt3a		model1_data12	0.3004930232131816	360			
Dnmt3a		model1_data12	0.19668222975668775	600			
Dnmt3a		model1_data12	4.3429426472042774e-07	0			
Dnmt3a		model1_data12	0.14342253841538544	60			
Dnmt3a		model1_data12	0.2946322285448029	180			
Dnmt3a		model1_data12	0.3004930232131816	360			
Dnmt3a		model1_data12	0.19668222975668775	600			
Sox4		model1_data12	4.3429426472042774e-07	0			
Sox4		model1_data12	0.14684814783491904	60			
Sox4		model1_data12	0.3430064114511585	180			
Sox4		model1_data12	0.46725116871871536	360			
Sox4		model1_data12	0.4985373317209269	600			
Sox4		model1_data12	4.3429426472042774e-07	0			
Sox4		model1_data12	0.14684814783491904	60			
Sox4		model1_data12	0.3430064114511585	180			
Sox4		model1_data12	0.46725116871871536	360			
Sox4		model1_data12	0.4985373317209269	600			
Sox4		model1_data12	4.3429426472042774e-07	0			
Sox4		model1_data12	0.14684814783491904	60			
Sox4		model1_data12	0.3430064114511585	180			
Sox4		model1_data12	0.46725116871871536	360			
Sox4		model1_data12	0.4985373317209269	600			
Jun		model1_data12	4.3429426472042774e-07	0			
Jun		model1_data12	0.6376642856050097	60			
Jun		model1_data12	0.6477935594680585	180			
Jun		model1_data12	0.65321963807327	360			
Jun		model1_data12	0.6469032011299245	600			
Jun		model1_data12	4.3429426472042774e-07	0			
Jun		model1_data12	0.6376642856050097	60			
Jun		model1_data12	0.6477935594680585	180			
Jun		model1_data12	0.65321963807327	360			
Jun		model1_data12	0.6469032011299245	600			
Jun		model1_data12	4.3429426472042774e-07	0			
Jun		model1_data12	0.6376642856050097	60			
Jun		model1_data12	0.6477935594680585	180			
Jun		model1_data12	0.65321963807327	360			
Jun		model1_data12	0.6469032011299245	600			
Smad7		model1_data12	4.3429426472042774e-07	0			
Smad7		model1_data12	0.8473208438398903	60			
Smad7		model1_data12	0.8240309471708532	180			
Smad7		model1_data12	0.7302565951947065	360			
Smad7		model1_data12	0.4367736218932981	600			
Smad7		model1_data12	4.3429426472042774e-07	0			
Smad7		model1_data12	0.8473208438398903	60			
Smad7		model1_data12	0.8240309471708532	180			
Smad7		model1_data12	0.7302565951947065	360			
Smad7		model1_data12	0.4367736218932981	600			
Smad7		model1_data12	4.3429426472042774e-07	0			
Smad7		model1_data12	0.8473208438398903	60			
Smad7		model1_data12	0.8240309471708532	180			
Smad7		model1_data12	0.7302565951947065	360			
Smad7		model1_data12	0.4367736218932981	600			
Klf10		model1_data12	4.3429426472042774e-07	0			
Klf10		model1_data12	0.9393321670700616	60			
Klf10		model1_data12	0.8237877484801397	180			
Klf10		model1_data12	0.5599139848925806	360			
Klf10		model1_data12	0.2451951808055536	600			
Klf10		model1_data12	4.3429426472042774e-07	0			
Klf10		model1_data12	0.9393321670700616	60			
Klf10		model1_data12	0.8237877484801397	180			
Klf10		model1_data12	0.5599139848925806	360			
Klf10		model1_data12	0.2451951808055536	600			
Klf10		model1_data12	4.3429426472042774e-07	0			
Klf10		model1_data12	0.9393321670700616	60			
Klf10		model1_data12	0.8237877484801397	180			
Klf10		model1_data12	0.5599139848925806	360			
Klf10		model1_data12	0.2451951808055536	600			
Bmp4		model1_data12	4.3429426472042774e-07	0			
Bmp4		model1_data12	0.15865888094506758	60			
Bmp4		model1_data12	0.18090642814273483	180			
Bmp4		model1_data12	0.21098437990161165	360			
Bmp4		model1_data12	0.30313665318557215	600			
Bmp4		model1_data12	4.3429426472042774e-07	0			
Bmp4		model1_data12	0.15865888094506758	60			
Bmp4		model1_data12	0.18090642814273483	180			
Bmp4		model1_data12	0.21098437990161165	360			
Bmp4		model1_data12	0.30313665318557215	600			
Bmp4		model1_data12	4.3429426472042774e-07	0			
Bmp4		model1_data12	0.15865888094506758	60			
Bmp4		model1_data12	0.18090642814273483	180			
Bmp4		model1_data12	0.21098437990161165	360			
Bmp4		model1_data12	0.30313665318557215	600			
Cxcl15		model1_data12	4.3429426472042774e-07	0			
Cxcl15		model1_data12	-0.039879659858534755	60			
Cxcl15		model1_data12	-0.11500564704221294	180			
Cxcl15		model1_data12	-0.21683554405957842	360			
Cxcl15		model1_data12	-0.35339512190776556	600			
Cxcl15		model1_data12	4.3429426472042774e-07	0			
Cxcl15		model1_data12	-0.039879659858534755	60			
Cxcl15		model1_data12	-0.11500564704221294	180			
Cxcl15		model1_data12	-0.21683554405957842	360			
Cxcl15		model1_data12	-0.35339512190776556	600			
Cxcl15		model1_data12	4.3429426472042774e-07	0			
Cxcl15		model1_data12	-0.039879659858534755	60			
Cxcl15		model1_data12	-0.11500564704221294	180			
Cxcl15		model1_data12	-0.21683554405957842	360			
Cxcl15		model1_data12	-0.35339512190776556	600			
Dusp5		model1_data12	4.3429426472042774e-07	0			
Dusp5		model1_data12	-0.1627740149630278	60			
Dusp5		model1_data12	-0.32547456817138054	180			
Dusp5		model1_data12	-0.19564270206666262	360			
Dusp5		model1_data12	-0.05721989231214016	600			
Dusp5		model1_data12	4.3429426472042774e-07	0			
Dusp5		model1_data12	-0.1627740149630278	60			
Dusp5		model1_data12	-0.32547456817138054	180			
Dusp5		model1_data12	-0.19564270206666262	360			
Dusp5		model1_data12	-0.05721989231214016	600			
